,tissue,histology,gender,PHA-665752,Irinotecan,17-AAG,TAE684,TKI258,PD-0332991,PLX4720,ZD-6474,Nutlin-3,Sorafenib,L-685458,Erlotinib,Lapatinib,PD-0325901,PF2341066,AEW541,Nilotinib,Topotecan,LBW242,AZD0530,Panobinostat,Paclitaxel,RAF265,AZD6244
OVTOKO,ovary,carcinoma,F',8.0,0.282552302,0.805820227,7.678687096,8.0,8.0,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.266293198,8.0,1.413676023,0.148051813,8.0,2.0809705259999998,8.0
P12ICHIKAWA,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,0.021059502,0.5941663979999999,1.778208494,2.8703927989999998,2.072611809,8.0,8.0,8.0,6.1013693810000005,3.556444407,8.0,6.982272625,8.0,6.1477527620000005,8.0,8.0,0.029561677999999997,8.0,8.0,0.010791685,0.0033252859999999998,1.3274655340000001,8.0
P31FUJ,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',8.0,0.11808878199999999,0.549713969,2.609502792,8.0,8.0,8.0,8.0,8.0,4.265406132,4.873594284,8.0,8.0,0.020692002,8.0,8.0,8.0,0.07034353900000001,8.0,8.0,0.011931117,0.009502594,0.602206886,0.362001896
P3HR1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,,1.020657063,8.0,8.0,7.55710125,8.0,6.622673512,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.348159671,8.0,8.0,0.063847929,0.010103884,8.0,8.0
PANC0203,pancreas,carcinoma,F',8.0,0.43817216200000003,0.082458355,4.108170509,8.0,8.0,8.0,2.145930767,8.0,5.704259872000001,8.0,4.219331264,5.197283745,0.019754883,5.510635376000001,2.612711668,8.0,1.181352615,8.0,2.565029144,0.050079852,0.016453935,4.425939083,0.150403783
PANC0213,pancreas,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
PANC0327,pancreas,carcinoma,F',8.0,0.141366243,0.068110488,3.2270956039999996,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.904091835,2.4161653519999997,1.011073122,8.0,8.0,0.36909401399999997,0.773960292,8.0,0.137775153,0.003208714,1.4371489290000001,8.0
PANC0403,pancreas,carcinoma,M',8.0,0.45351225100000003,0.069349982,0.686774373,8.0,8.0,8.0,8.0,8.0,0.993234644,8.0,8.0,8.0,0.38041701899999997,5.029359341,4.073606968,8.0,0.749540627,8.0,8.0,0.048179701,0.010263606,3.2366280560000003,8.0
PANC0504,pancreas,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
PANC0813,pancreas,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
PANC1,pancreas,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
PANC1005,pancreas,carcinoma,M',8.0,0.165120766,0.086982444,5.897616863,8.0,8.0,8.0,8.0,8.0,2.948683799,8.0,8.0,7.987658501,0.32165724,3.306294305,5.787849903,8.0,0.20539237600000002,8.0,2.757964373,0.093791224,0.0033558190000000003,4.709105968,8.0
PATU8902,pancreas,carcinoma,F',8.0,,0.660462797,2.869775534,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.122636318,,1.78911376,8.0,8.0,0.09386328599999999,8.0,,8.0
PATU8988S,pancreas,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
PATU8988T,pancreas,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
PC14,lung,carcinoma,NA',8.0,,0.101145402,1.9866950509999999,4.1446824069999995,,8.0,0.226037949,8.0,8.0,2.7046794889999997,0.06461855799999999,2.149658918,8.0,8.0,3.1686387060000003,,0.43655297200000004,8.0,0.309162945,0.078054368,0.00405059,,8.0
PC3,prostate,carcinoma,M',8.0,0.391232997,0.388138115,6.503806591,8.0,8.0,8.0,4.980614185,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.130956054,8.0,3.725782156,0.082746394,0.017974542,8.0,8.0
PCM6,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ15,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ34CLONEC12,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ41CLONED2,upper_aerodigestive_tract,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
PECAPJ49,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
PEER,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
PF382,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
PFEIFFER,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,,0.449662149,2.288246155,3.347728014,3.862196962,8.0,1.326670408,8.0,8.0,8.0,6.251271889,8.0,8.0,0.359736037,4.0878367419999995,8.0,0.194569066,8.0,1.2358541490000001,0.020266367,0.0025,0.22518882199999998,8.0
PK1,pancreas,carcinoma,NA',8.0,0.322627187,0.078745671,8.0,6.300439835,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.236270905,0.952850282,8.0,6.92267704,8.0,1.5418570040000001,8.0,8.0,0.094414264,0.008773310999999999,2.1415836809999997,8.0
PK45H,pancreas,carcinoma,NA',8.0,1.025749683,0.134196922,2.887463808,7.46250391,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.035253177999999996,8.0,4.884536743,8.0,8.0,8.0,8.0,0.085423864,0.015860058,2.7752192019999997,0.13799756800000001
PK59,pancreas,carcinoma,NA',8.0,1.561426044,0.19934934399999998,2.641932249,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.1904935839999995,0.490049899,6.398169518,6.6140317920000005,8.0,1.728012681,8.0,8.0,0.13488102,0.018169707,3.1046996119999997,8.0
PL21,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
PL45,pancreas,carcinoma,M',8.0,0.239563033,0.05317352,2.842834711,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.603661001,8.0,6.320603371,8.0,0.5920889970000001,8.0,5.046463013,0.087933637,0.00379505,8.0,8.0
PLCPRF5,liver,carcinoma,M',8.0,0.34871634799999995,0.105967887,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.6694331170000005,8.0,3.865649462,8.0,7.693918705,5.845123768,8.0,6.426341534,0.03730407,0.011762056000000002,3.2153680319999998,8.0
PRECLH,prostate,other,NA',,,,,,,,,,,,,,,,,,,,,,,,
PSN1,pancreas,carcinoma,NA',8.0,,0.150998741,7.245391846,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.24663178600000002,8.0,8.0,,0.511069894,8.0,8.0,0.08824352199999999,0.01755916,,0.7970912459999999
QGP1,pancreas,carcinoma,NA',8.0,,0.141021386,2.061149836,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.08550394300000001,8.0,2.374111414,,8.0,8.0,8.0,0.053981735999999995,0.002542614,,0.078835241
RAJI,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,,2.6616485119999997,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.169695526,8.0,8.0,0.062461607,0.010622928,8.0,8.0
RCC10RGB,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
RCC4,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
RCHACV,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
RCM1,large_intestine,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
RD,soft_tissue,rhabdomyosarcoma,F',8.0,,0.11705568400000001,1.981057048,8.0,8.0,8.0,4.201285839,8.0,8.0,8.0,8.0,8.0,0.25415495,4.678461552,2.800314665,,0.5192765,8.0,8.0,0.026320383,0.0025,1.4588810209999998,1.379035115
RDES,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,M',,,,,,,,,,,,,,,,,,,,,,,,
REC1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,NA',8.0,,0.557084382,3.686215639,3.502712727,5.912584305,8.0,8.0,7.587461948,8.0,6.614539623,8.0,7.811583519,8.0,6.671482563,4.657880306,8.0,0.126334921,4.692280769,8.0,0.031442855,0.005274509,,8.0
RERFGC1B,stomach,carcinoma,M',8.0,,1.9313852790000001,5.736598015,8.0,8.0,8.0,2.236121655,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.7081917519999998,8.0,0.37224856,8.0,1.5692652459999998,0.057059038,0.022975717000000003,8.0,8.0
RERFLCAD1,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
RERFLCAD2,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
RERFLCAI,lung,carcinoma,M',8.0,0.200938895,0.101998895,6.855476379,4.345899105,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.204105377,8.0,0.361096591,8.0,8.0,0.05961905,0.003108381,8.0,8.0
RERFLCKJ,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
RERFLCMS,lung,carcinoma,NA',,,0.161490873,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.05450654,,8.0,0.16285108,0.008268842,7.764565945,
RERFLCSQ1,lung,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
RH18,soft_tissue,rhabdomyosarcoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
RH30,soft_tissue,rhabdomyosarcoma,M',,,,,,,,,,,,,,,,,,,,,,,,
RH41,soft_tissue,rhabdomyosarcoma,F',,,,,,,,,,,,,,,,,,,,,,,,
RI1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
RKN,soft_tissue,leiomyosarcoma,F',8.0,0.21533732100000003,0.574236274,8.0,8.0,8.0,8.0,8.0,6.6062173170000005,8.0,8.0,8.0,8.0,0.200356334,8.0,8.0,8.0,0.394977033,8.0,8.0,0.153194994,0.019476458000000002,6.40741539,0.854863763
RKO,large_intestine,carcinoma,NA',8.0,0.240451589,0.076428831,3.145311832,5.911858082,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.12391691699999999,5.5080962179999995,5.750892162,8.0,0.25112009,8.0,8.0,0.049809784,0.0025,1.532623649,1.8990229369999998
RL,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
RL952,endometrium,carcinoma,F',8.0,2.114158869,0.037230793,1.342188239,3.467645168,8.0,8.0,3.7397735119999997,8.0,8.0,8.0,3.0603306289999996,3.0129833219999997,0.063616872,4.4041004180000005,5.130570412,8.0,3.644716978,8.0,2.097080231,0.036188725,0.0025,0.296583891,1.5256938930000001
RMGI,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
RMUGS,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
RPMI7951,skin,malignant_melanoma,F',8.0,,0.015701033,3.6497595310000004,8.0,,8.0,5.905322552,8.0,8.0,8.0,8.0,8.0,8.0,4.252909184,6.750865459,,0.219252735,8.0,8.0,0.043707892000000005,0.0025,2.405388594,8.0
RPMI8226,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
RPMI8402,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',5.857888222000001,0.029797392000000002,0.7017691140000001,1.023247361,2.9336047169999997,1.42691958,8.0,5.176169395,8.0,5.420713425,8.0,8.0,5.9963707920000004,8.0,5.304725647,2.837511778,8.0,0.029627598999999998,8.0,7.867946148,0.011322903999999998,0.0041045840000000005,3.299328327,8.0
RS411,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
RS5,pleura,mesothelioma,M',,,,,,,,,,,,,,,,,,,,,,,,
RT112,urinary_tract,carcinoma,F',8.0,0.231587827,0.063486055,0.5498828889999999,0.638750255,8.0,8.0,2.764793873,8.0,4.822282791,8.0,8.0,6.525924206,0.468805701,5.654008865,0.986451328,8.0,0.085220702,8.0,7.906232357,0.043147512,0.003794526,3.112339973,3.9922652239999996
RT11284,urinary_tract,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
RT4,urinary_tract,carcinoma,M',8.0,0.38925471899999997,0.058811292,0.32397661,1.54403758,8.0,8.0,2.3433129790000002,8.0,0.19025915399999999,8.0,8.0,8.0,8.0,3.469062955,8.0,8.0,0.7452237009999999,8.0,0.3537938,0.04782648,0.004950418,1.7089378819999999,4.402423859
RVH421,skin,malignant_melanoma,M',8.0,2.83050251,0.074710794,8.0,8.0,8.0,0.7706384059999999,8.0,8.0,8.0,8.0,8.0,8.0,0.019136582,8.0,8.0,8.0,2.739427805,8.0,8.0,0.07875777,0.055785839000000004,2.6658222680000003,0.25720676800000003
S117,soft_tissue,sarcoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SALE,lung,other,NA',,,,,,,,,,,,,,,,,,,,,,,,
SAOS2,bone,osteosarcoma,F',8.0,0.14318904300000002,0.215714768,3.613441944,4.174138546,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.949419498,1.990697145,5.712678432000001,0.20283068699999998,8.0,8.0,0.078017212,0.008750967,8.0,8.0
SBC5,lung,carcinoma,NA',8.0,0.212178454,0.141069055,1.863162994,5.201836586000001,8.0,8.0,8.0,8.0,5.130649567,8.0,8.0,8.0,1.3382970090000001,1.574698687,5.445501804,8.0,0.217956498,8.0,8.0,0.022658857,0.0025,5.900244712999999,8.0
SCABER,urinary_tract,carcinoma,M',8.0,0.25397542100000003,0.077901043,1.3470836880000001,3.7746345999999997,8.0,8.0,1.0165104870000001,8.0,8.0,8.0,0.734280467,1.5117657180000001,1.84317863,4.556394577,8.0,8.0,0.769597352,1.282762289,1.242898583,0.03209829,0.002542614,1.0227916240000001,8.0
SCC15,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SCC25,upper_aerodigestive_tract,carcinoma,M',8.0,,0.091868989,5.110826015,7.623446465,8.0,8.0,1.812628388,8.0,8.0,8.0,,2.398599148,3.133640528,8.0,,,0.368204892,5.165287018,3.025877953,,0.0025,1.4414383169999998,8.0
SCC4,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SCC9,upper_aerodigestive_tract,carcinoma,M',8.0,,0.046046477,8.0,7.554547787000001,,8.0,0.826696813,8.0,8.0,8.0,1.4943333859999999,4.28721571,0.48988428700000003,8.0,3.918442249,,1.6460063459999998,6.07051754,8.0,0.019478851999999998,0.005892466999999999,2.39256382,5.701106071
SCLC21H,lung,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SEM,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
SET2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
SF126,central_nervous_system,glioma,NA',8.0,0.125173897,1.220534086,3.022811651,2.9086997510000003,8.0,8.0,8.0,8.0,6.239183426,8.0,8.0,8.0,6.89561224,8.0,5.494321346,8.0,0.06171101,8.0,8.0,0.098997906,0.06871371700000001,2.164703608,8.0
SF172,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SF295,central_nervous_system,glioma,NA',8.0,0.19690839899999998,0.171886235,4.876365185,6.2114500999999995,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.456161498999999,8.0,8.0,0.350752532,8.0,8.0,0.10690148199999999,0.03881523,2.269133568,8.0
SF767,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SH10TC,stomach,carcinoma,NA',8.0,1.958092809,0.42586872,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.97711277,2.632290602,8.0,8.0,0.103557199,0.019594096000000002,5.3342251780000005,8.0
SH4,skin,malignant_melanoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SHP77,lung,carcinoma,M',8.0,1.929042816,0.312299043,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.4736323360000005,8.0,8.0,0.126980886,0.250442058,8.0,8.0
SHSY5Y,autonomic_ganglia,neuroblastoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SIGM5,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',0.44966996299999995,0.067426525,0.170254305,0.11910061699999999,1.199106216,0.397759676,0.033569853999999996,8.0,1.450723886,5.054609299,0.406165781,5.476659923,7.8518872260000006,0.002542614,2.8550012110000003,0.645289063,1.649600863,0.04164324,8.0,8.0,0.008993969000000001,0.0025,0.157103524,0.006444348000000001
SIMA,autonomic_ganglia,neuroblastoma,M',8.0,0.042342495,1.778700352,0.837575078,1.340071015,8.0,8.0,8.0,8.0,4.717532418999999,4.650681748999999,8.0,8.0,1.338009119,8.0,0.45845755899999996,8.0,0.042583194000000005,8.0,8.0,0.058679536,0.002542614,3.245390654,8.0
SJRH30,soft_tissue,rhabdomyosarcoma,M',8.0,,0.7463464740000001,1.125323772,8.0,8.0,8.0,8.0,8.0,7.896643639,8.0,8.0,8.0,8.0,3.4164097310000003,2.002167225,8.0,0.130715638,8.0,8.0,0.025780162000000002,0.0076495059999999995,3.009560108,8.0
SJSA1,bone,osteosarcoma,M',8.0,,0.312380582,8.0,8.0,8.0,8.0,8.0,6.4565219879999995,8.0,8.0,8.0,8.0,8.0,5.97356987,4.113285542,,0.19628626100000002,8.0,8.0,0.116657168,0.016656112,3.515434504,8.0
SKBR3,breast,carcinoma,F',8.0,0.066147186,0.036554132,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.19639183600000001,8.0,8.0,8.0,8.0,0.062866874,8.0,8.0,0.031782795,0.011064467,2.961314678,8.0
SKCO1,large_intestine,carcinoma,M',8.0,,0.055818412000000005,0.910102069,7.279530525,8.0,8.0,3.1796097760000004,8.0,8.0,8.0,8.0,0.7156201459999999,0.12751257400000002,8.0,5.90115118,0.15920667,8.0,8.0,3.3000380989999996,0.135435387,8.0,5.156407833,0.922984838
SKES1,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,M',8.0,0.027182899,0.563193679,0.707679987,2.51107049,8.0,8.0,8.0,8.0,8.0,5.356478214,8.0,8.0,8.0,3.436305523,0.8707418440000001,8.0,0.041868385,8.0,8.0,0.021772686,0.002542614,0.09614279099999999,8.0
SKHEP1,liver,carcinoma,M',8.0,0.49454200299999995,0.230151474,4.221798744,2.080938578,8.0,8.0,8.0,8.0,8.0,8.0,7.896037102,8.0,8.0,7.5171561239999996,8.0,8.0,0.8281712529999999,8.0,8.0,0.040991407,0.0025,0.17397424600000003,8.0
SKLMS1,soft_tissue,sarcoma,F',8.0,,0.272266209,4.916078091,2.2054862980000003,,6.450375557,6.580183029,8.0,8.0,,4.445358753,7.136584282,2.32338357,6.123247147000001,2.3152956959999997,,0.173477858,8.0,8.0,0.06376069,0.018775795,,8.0
SKLU1,lung,carcinoma,F',8.0,0.24618133899999997,0.035872127999999996,2.181696177,3.957035065,8.0,8.0,2.856010199,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.528018475,8.0,0.383002907,3.13118996,4.573153973,0.14629741,0.022293221000000002,0.875099957,8.0
SKM1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
SKMEL1,skin,malignant_melanoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SKMEL2,skin,malignant_melanoma,M',8.0,0.855546892,8.0,8.0,8.0,8.0,2.531646013,8.0,8.0,8.0,8.0,8.0,8.0,0.23381845699999998,8.0,8.0,8.0,0.269802178,8.0,8.0,0.03325266,0.026818315,3.4930944439999996,2.413272142
SKMEL24,skin,malignant_melanoma,M',8.0,0.17700699,0.174343437,4.1937417980000005,8.0,8.0,5.15450716,4.028242111,8.0,8.0,8.0,8.0,8.0,0.080252647,8.0,4.403829575,6.903137207,0.388914019,8.0,8.0,0.099703006,0.102132171,6.2842006679999995,2.3126297
SKMEL28,skin,malignant_melanoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SKMEL3,skin,malignant_melanoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SKMEL30,skin,malignant_melanoma,M',8.0,1.162807584,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.4256820679999995,8.0,8.0,8.0,0.012090529,8.0,5.28609705,8.0,1.808261991,8.0,8.0,0.13898471,0.015178802,1.200746655,0.09143956
SKMEL31,skin,malignant_melanoma,F',6.313907146,2.318071604,8.0,6.208492756,7.205433369,8.0,8.0,5.628617287000001,8.0,8.0,8.0,8.0,8.0,8.0,7.456315994,5.749213696,7.54642868,5.098436356000001,8.0,8.0,0.06900461,0.026501333,8.0,8.0
SKMEL5,skin,malignant_melanoma,F',8.0,0.16943243100000002,0.210538805,3.842323303,6.192871094,8.0,0.36911103100000003,8.0,8.0,7.074476242,8.0,8.0,8.0,0.013439163,8.0,3.7408652310000003,8.0,0.36630365299999995,8.0,8.0,0.034428976,0.0025,0.5234009620000001,0.168868572
SKMES1,lung,carcinoma,M',1.323563607,,0.026852531000000002,1.970706701,1.8403775690000002,,6.108966351,1.429464579,8.0,8.0,,0.96515131,1.476444125,0.864690185,4.9346909519999995,1.9641784430000002,,0.099159241,3.329725742,1.3353192809999999,0.074044675,0.019149521,,8.0
SKMM2,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,2.6669692990000002,0.11627250900000001,5.604975700000001,4.378802776000001,8.0,8.0,3.7874710560000002,8.0,4.777966022,8.0,3.537265301,2.369957447,8.0,8.0,8.0,8.0,1.5441561940000001,8.0,4.408838749,0.083267927,0.005710234000000001,0.18594281399999998,8.0
SKNAS,autonomic_ganglia,neuroblastoma,F',8.0,,0.385245234,3.056384087,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.056742615999999996,2.933739901,8.0,,0.248457089,8.0,8.0,0.017542174,0.007667506,,0.203245521
SKNBE2,autonomic_ganglia,neuroblastoma,M',8.0,0.151516899,1.170010686,0.8936709759999999,0.825044835,3.912641344,8.0,8.0,8.0,8.0,6.414900303,8.0,8.0,2.463804245,1.5827236630000001,8.0,8.0,0.049503135999999996,8.0,8.0,0.022380378,0.005319262,6.289893955,8.0
SKNDZ,autonomic_ganglia,neuroblastoma,F',8.0,,0.637133241,2.0691125390000003,5.621531963,8.0,8.0,5.974487782000001,8.0,8.0,7.025848389,8.0,8.0,8.0,2.908520937,1.2999997140000001,,0.130665451,8.0,8.0,0.012857153,0.006010402,8.0,8.0
SKNFI,autonomic_ganglia,neuroblastoma,M',8.0,,0.993309379,3.7058382869999997,2.568734116,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.164886089,,8.0,8.0,8.0,0.052231967000000004,0.432275355,1.829606764,8.0
SKNMC,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,F',,,,,,,,,,,,,,,,,,,,,,,,
SKNSH,autonomic_ganglia,neuroblastoma,F',8.0,,0.23703353100000002,0.383350194,2.7280051710000004,8.0,6.900910854,3.6704504489999996,7.611627578999999,8.0,8.0,8.0,8.0,8.0,1.902731538,0.850266755,5.205433846,0.29813244899999997,8.0,8.0,0.022701712000000002,0.024853487999999996,1.577458739,8.0
SKOV3,ovary,carcinoma,F',8.0,0.300980896,0.117106043,8.0,1.747929454,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.983712375,8.0,8.0,5.594051361,8.0,0.610328019,0.45452356299999996,2.545481205,0.141392305,0.013747575,0.24052918,8.0
SKRC20,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SKRC31,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SKUT1,soft_tissue,leiomyosarcoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SLR20,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SLR21,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SLR23,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SLR24,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SLR25,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SLR26,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNB19,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNGM,endometrium,carcinoma,F',8.0,1.51800251,0.27879262,7.080456257000001,6.887460709,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.187393069,8.0,7.457118034,0.136460781,0.018114803,0.670264721,8.0
SNU1,stomach,carcinoma,M',8.0,,0.046669590999999996,2.542354822,5.130491734,5.734571934,8.0,8.0,3.7133257389999996,3.844271421,8.0,8.0,8.0,0.07532502,4.377726555,6.0777959820000005,8.0,0.15279778800000002,8.0,8.0,0.075617179,0.005922596,1.618575096,2.090872049
SNU1033,large_intestine,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU1040,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU1041,upper_aerodigestive_tract,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNU1066,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU1076,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU1077,endometrium,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU1079,biliary_tract,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNU1105,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU119,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU1196,biliary_tract,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNU1197,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU1214,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU1272,kidney,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU16,stomach,carcinoma,F',8.0,,0.014801628999999998,0.82398355,0.39034453,8.0,8.0,0.039874109,8.0,8.0,3.779450417,8.0,6.697770596,8.0,6.721786976000001,6.012235641,0.049494644000000004,0.224012285,8.0,8.0,0.03599412,0.002542614,0.73549968,8.0
SNU175,large_intestine,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU182,liver,carcinoma,M',8.0,,1.199916959,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.256701946000001,8.0,7.239161491,0.096619539,0.04812422400000001,8.0,8.0
SNU201,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU213,pancreas,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
